date,y_true,fcast_enet,hmean,nr_enet,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
2001-08-01,-0.066435,0.006938274143302179,0.006938274143302182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-01,-0.083461,0.006824163297045105,0.006824163297045102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01,0.01674,0.006683968944099377,0.0066839689440993805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,0.076587,0.006699559689922485,0.006699559689922483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,0.007351,0.006807744582043343,0.006807744582043346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,-0.015824,0.006808584234930448,0.00680858423493045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-01,-0.020881,0.00677365740740741,0.006773657407407409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-01,0.036272,0.006731046224961487,0.006731046224961481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-01,-0.062301,0.0067764938461538455,0.006776493846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-05-01,-0.0093,0.0066703840245775714,0.006670384024577575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-06-01,-0.072749,0.006645889570552144,0.00664588957055215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-07-01,-0.075287,0.006524304747320056,0.006524304747320064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-01,0.005561,0.006399211009174319,0.006399211009174314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-01,-0.110365,0.006397931297709923,0.006397931297709926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-01,0.087199,0.0062199390243902405,0.006219939024390247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-01,0.057619,0.00634319482496194,0.006343194824961951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-01,-0.060034,0.006421121580547102,0.006421121580547114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-01,-0.027679,0.006320279210925647,0.006320279210925647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,-0.016246,0.006268765151515161,0.006268765151515153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.009408,0.0062347034795764015,0.0062347034795764015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.081774,0.006239496978851961,0.006239496978851965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.052251,0.006353425339366518,0.006353425339366518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.011916,0.006422548192771088,0.006422548192771086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.016932,0.006430809022556393,0.006430809022556393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.018897,0.006446576576576577,0.006446576576576578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,-0.011437,0.006465242878560718,0.006465242878560721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.05476,0.0064384431137724605,0.006438443113772457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.008559,0.0065106726457399115,0.0065106726457399115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.05108,0.0065137298507462705,0.0065137298507462705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.018278,0.006580147540983604,0.0065801475409836075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.013703,0.006597555059523813,0.00659755505952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,-0.015582,0.006608112927191678,0.006608112927191679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,-0.016484,0.006575189910979224,0.006575189910979228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.012829,0.006541028148148146,0.006541028148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.018888,0.006550329881656803,0.0065503298816568046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,-0.033754,0.006568553914327918,0.006568553914327916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,0.002807,0.006509081120943959,0.006509081120943952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-01,0.009717,0.006503628865979376,0.00650362886597938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-01,0.013873,0.006508354411764698,0.006508354411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.039459,0.006519168869309849,0.006519168869309837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,0.032234,0.006567467741935481,0.006567467741935483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-01,-0.025424,0.006605046852122986,0.006605046852122986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-01,0.019552,0.00655822076023391,0.006558220760233917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-01,-0.01884,0.006577189781021904,0.006577189781021896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,-0.021026,0.006540138483965008,0.006540138483965013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.029894,0.006500013100436686,0.00650001310043668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-01,-0.000683,0.006534015988372093,0.006534015988372091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-01,0.035064,0.006523541364296075,0.0065235413642960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-01,-0.011559,0.006564904347826086,0.006564904347826089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-01,0.005067,0.006538675832127355,0.006538675832127353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-01,-0.018572,0.006536549132947978,0.006536549132947979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.035589,0.006500317460317459,0.006500317460317462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,-0.00316,0.006542231988472621,0.006542231988472625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.023242,0.006528271942446035,0.006528271942446045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,-0.001075,0.006552285919540225,0.006552285919540231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-01,0.009509,0.006541342898134879,0.0065413428981348646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.008364,0.006545594555873926,0.006545594555873928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-01,-0.031919,0.0065481959942775385,0.006548195994277541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-01,-0.002713,0.00649324285714286,0.006493242857142859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-01,0.001571,0.006480109843081316,0.006480109843081314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-01,0.02015,0.00647311680911681,0.006473116809116811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-01,0.022287,0.006492571834992891,0.00649257183499289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-01,0.028427,0.006515007102272721,0.00651500710227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,0.014285,0.006546087943262415,0.006546087943262414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,0.009568,0.006557049575070832,0.006557049575070823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-01,0.011313,0.006561308345120231,0.006561308345120228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-01,-0.023688,0.0065680197740112965,0.006568019774011301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-01,0.007094,0.006525345557122706,0.00652534555712271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,0.039691,0.006526146478873236,0.0065261464788732414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,0.030059,0.006572791842475393,0.0065727918424753895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,-0.02072,0.006605778089887633,0.006605778089887643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-01,-0.035197,0.006567453015427775,0.006567453015427773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-01,0.011094,0.0065089593837535055,0.006508959383753504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-01,0.033268,0.00651537202797203,0.00651537202797203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-01,0.01416,0.008496762380392774,0.006552736033519554,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2007-11-01,-0.044582,0.009315161120883975,0.006563345885634591,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2007-12-01,-0.009516,0.012171672670837599,0.0064921128133704755,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2008-01-01,-0.063866,0.01170031394070538,0.0064698484005563306,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2008-02-01,-0.033519,0.006424841532051043,0.006372159722222224,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-03-01,-0.0047,0.006316832177531204,0.006316832177531209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.046929,0.006301573407202216,0.006301573407202218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.011186,0.0055670256225018614,0.006357766251728909,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-06-01,-0.084642,0.005611520408561403,0.006364435082872931,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-07-01,-0.009006,0.006820493149326569,0.006238908965517245,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-08-01,0.013455,0.006015790296959221,0.006217910468319562,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-09-01,-0.086767,0.007240007230815269,0.006227865199449797,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-10-01,-0.16848,0.006555911622483295,0.006100125000000003,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2008-11-01,-0.074312,-0.011177313560870584,0.005860646090534983,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2008-12-01,0.011695,-0.0013249029170863825,0.005750820547945209,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-01-01,-0.082615,0.03522018398765465,0.00575895212038304,11.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-02-01,-0.103588,-0.009348106530731598,0.0056382226775956315,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-03-01,0.087534,-0.01933163123577077,0.005489210095497957,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2009-04-01,0.09403,-0.009472367021376379,0.0056009877384196214,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-05-01,0.05454,0.000432025693229048,0.005721299319727894,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-06-01,0.002476,0.0036431752183983686,0.0057876290760869595,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-07-01,0.074382,0.006429303324898007,0.005783135685210315,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-08-01,0.034651,0.0060040468945382385,0.005876088075880759,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-09-01,0.036434,0.007382389221657781,0.005915025710419486,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-10-01,-0.018359,0.007602817381472286,0.005956267567567568,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-11-01,0.060257,0.004470688946340064,0.0059234534412955465,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2009-12-01,0.018983,0.007571097515329509,0.005996679245283019,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-01-01,-0.035851,0.003470445435768875,0.006014157469717363,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-02-01,0.030424,0.007421893711763914,0.005957887096774194,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-03-01,0.061014,0.006108642711479584,0.005990727516778524,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-04-01,0.015877,0.005696470819700539,0.00606448525469169,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-05-01,-0.080211,0.007940826724830112,0.006077621151271754,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-06-01,-0.053625,0.005203156223328134,0.005962262032085562,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-07-01,0.070351,0.005948984265548887,0.005882706275033378,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-08-01,-0.045534,0.005569376629145616,0.005968663999999999,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-09-01,0.090283,0.008446874200531874,0.005900085219707057,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-10-01,0.038626,0.005040743755739002,0.006012296542553191,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-11-01,-0.000151,0.004404692476130641,0.006055608233731739,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010-12-01,0.066954,0.0051236883585888465,0.006047376657824934,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-01-01,0.023249,0.004351944324412943,0.006128047682119206,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-02-01,0.032408,0.005481777708639965,0.006150694444444445,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-03-01,0.000525,0.007352557262783304,0.006185380449141348,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-04-01,0.029341,0.005976139387762429,0.006177912928759895,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-05-01,-0.011313,0.008181655600321618,0.006208430830039526,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-06-01,-0.016545,0.008783086577976437,0.006185376315789473,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-07-01,-0.019828,0.005164771059195985,0.006155507227332457,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-08-01,-0.054323,0.008175974906375179,0.006121408136482939,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-09-01,-0.070338,0.00328204945128357,0.006042188728702489,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-10-01,0.109014,0.006070517895774057,0.005942214659685864,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-11-01,-0.002727,0.002885802723074599,0.006076949019607843,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2011-12-01,0.009427,0.004962446248605371,0.006065455613577023,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-01-01,0.045205,0.007240566397961043,0.006069838331160364,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-02-01,0.043341,0.00730823702155413,0.006120795572916666,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-03-01,0.032866,0.006221832364406189,0.006169196358907672,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-04-01,-0.006034,0.005418026254916278,0.006203867532467532,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2012-05-01,-0.05979,0.009025375165886454,0.0061879948119325555,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2012-06-01,0.041365,0.009094633758343991,0.0061025310880829025,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-07-01,0.014363,0.005362388510589611,0.006148148771021993,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-08-01,0.022744,0.007814706534490467,0.00615876227390181,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-09-01,0.02502,0.006932374911433002,0.0061801625806451625,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2012-10-01,-0.017937,0.0064091498409421035,0.006204440721649485,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-11-01,0.005226,0.0069045024462334,0.0061733706563706576,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2012-12-01,0.008408,0.0075219984248349435,0.006172152956298202,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2013-01-01,0.052261,0.0062719508870598545,0.006175023106546856,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2013-02-01,0.013013,0.005721170811837213,0.006234107692307694,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2013-03-01,0.037584,0.009966074992853955,0.006242787451984636,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-04-01,0.019621,0.00930918094829833,0.0062828657289002564,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-05-01,0.02312,0.009344161485834232,0.006299900383141764,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2013-06-01,-0.013601,0.0018913254556876392,0.006321354591836735,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-07-01,0.050672,0.0029808931353866616,0.006295975796178343,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-08-01,-0.029207,0.010008411035346767,0.0063524338422391875,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-09-01,0.03166,0.007846024604104922,0.006307250317662009,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-10-01,0.046268,0.009739605027468673,0.006339423857868021,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-11-01,0.030817,0.008469035396282843,0.006390030418250952,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2013-12-01,0.02595,0.00642095063291139,0.006420950632911393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,-0.034666,0.006445639696586597,0.0064456396965866004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.045757,0.0063937310606060616,0.0063937310606060616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.008056,0.0064433694829760385,0.006443369482976042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.006555,0.006445400503778337,0.006445400503778339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.023309,0.013616252715823066,0.0064455383647798745,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-06-01,0.020635,0.012925508938779105,0.0064667236180904536,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-07-01,-0.013974,0.010307027848441107,0.006484500627352573,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-08-01,0.039777,0.010423388226335754,0.006458863408521305,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-09-01,-0.013928,0.01500467433080474,0.006500563204005007,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-10-01,0.023972,0.004080759904793839,0.006475027500000001,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-11-01,0.027631,0.010874006653293066,0.00649687141073658,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014-12-01,-0.002473,0.01385852935794296,0.006523223192019952,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-01,-0.02943,0.012203997449706391,0.0065120199252802005,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-02-01,0.057008,0.022288044330559587,0.006467315920398012,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-03-01,-0.014993,0.0008067611334971806,0.006530099378881988,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-04-01,0.009101,0.013764514277159067,0.006503395781637719,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-05-01,0.012522,0.009788941102865071,0.006506614622057003,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-06-01,-0.019343,0.007376408864866505,0.006514059405940595,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-07-01,0.021297,0.00790193382617965,0.00648209765142151,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
